Name,description,LON,LAT
Hobsons Bay Coastal Trail and Skeleton Creek,,14489854.00000000000000000000,-3787015.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14489728.00000000000000000000,-3786952.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14489715.00000000186264514923,-3786945.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489701.00000000000000000000,-3786941.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489679.00000000186264514923,-3786927.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489465.99999999813735485077,-3786826.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489465.00000000186264514923,-3786826.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489357.00000000186264514923,-3786770.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489360.00000000000000000000,-3786755.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489356.00000000000000000000,-3786762.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489355.00000000000000000000,-3786762.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489354.00000000000000000000,-3786763.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489353.00000000000000000000,-3786763.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489168.00000000000000000000,-3786703.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489128.00000000000000000000,-3786696.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489026.00000000186264514923,-3786687.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14489003.00000000000000000000,-3786690.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488937.00000000186264514923,-3786710.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488912.00000000000000000000,-3786722.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488912.00000000000000000000,-3786725.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488925.00000000000000000000,-3786751.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488928.00000000186264514923,-3786763.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488927.00000000186264514923,-3786770.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488923.00000000000000000000,-3786777.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488915.00000000000000000000,-3786786.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488827.00000000000000000000,-3786838.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488806.00000000000000000000,-3786844.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488518.00000000000000000000,-3786822.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488514.00000000000000000000,-3786822.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488511.00000000000000000000,-3786819.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488511.00000000000000000000,-3786811.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488518.00000000000000000000,-3786775.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488523.00000000000000000000,-3786716.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488522.00000000000000000000,-3786714.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488520.00000000000000000000,-3786712.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488514.00000000000000000000,-3786708.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488504.00000000000000000000,-3786706.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488424.00000000000000000000,-3786696.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488418.99999999813735485077,-3786693.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488413.00000000000000000000,-3786686.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488417.00000000186264514923,-3786661.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488417.99999999813735485077,-3786643.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488412.00000000000000000000,-3786577.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488408.00000000186264514923,-3786572.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488394.00000000000000000000,-3786567.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488371.00000000000000000000,-3786554.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488357.00000000000000000000,-3786538.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488339.00000000000000000000,-3786527.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488300.00000000186264514923,-3786515.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488278.00000000000000000000,-3786504.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488268.00000000000000000000,-3786499.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488250.00000000000000000000,-3786484.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488238.00000000186264514923,-3786480.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488229.00000000186264514923,-3786480.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488201.00000000000000000000,-3786473.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488188.00000000000000000000,-3786469.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488174.00000000000000000000,-3786469.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488161.00000000000000000000,-3786473.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488145.00000000000000000000,-3786483.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488137.00000000000000000000,-3786486.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488127.00000000000000000000,-3786487.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14488116.00000000000000000000,-3786484.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488093.00000000000000000000,-3786471.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488081.00000000000000000000,-3786459.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488063.00000000000000000000,-3786446.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14488047.00000000000000000000,-3786439.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488032.99999999813735485077,-3786435.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488018.00000000000000000000,-3786428.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14488006.99999999813735485077,-3786430.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487965.00000000000000000000,-3786433.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487951.00000000186264514923,-3786431.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487933.00000000186264514923,-3786426.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487890.99999999813735485077,-3786422.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487871.00000000186264514923,-3786422.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487841.00000000000000000000,-3786425.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487825.00000000000000000000,-3786422.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487779.00000000000000000000,-3786405.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487772.00000000186264514923,-3786399.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487766.00000000000000000000,-3786392.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487755.99999999813735485077,-3786372.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487740.00000000000000000000,-3786349.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487733.00000000000000000000,-3786342.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487677.00000000000000000000,-3786319.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487671.00000000000000000000,-3786314.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487660.00000000000000000000,-3786300.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487644.00000000000000000000,-3786290.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487629.99999999813735485077,-3786276.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487619.00000000000000000000,-3786262.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487612.99999999813735485077,-3786251.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487611.00000000186264514923,-3786238.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487611.00000000186264514923,-3786205.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487614.00000000000000000000,-3786189.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487620.99999999813735485077,-3786170.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487632.00000000000000000000,-3786149.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487648.99999999813735485077,-3786131.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487653.00000000000000000000,-3786123.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487656.00000000186264514923,-3786110.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487656.00000000186264514923,-3786101.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487653.00000000000000000000,-3786090.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487628.00000000000000000000,-3786068.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487623.00000000000000000000,-3786061.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487621.99999999813735485077,-3786057.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487621.99999999813735485077,-3786051.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487626.00000000000000000000,-3786043.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487629.99999999813735485077,-3786038.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487632.00000000000000000000,-3786032.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487626.00000000000000000000,-3786023.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487618.00000000000000000000,-3786016.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487602.99999999813735485077,-3786007.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487585.00000000186264514923,-3785999.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487572.00000000000000000000,-3785995.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487558.99999999813735485077,-3785993.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487530.00000000186264514923,-3785985.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487510.00000000000000000000,-3785973.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487504.00000000186264514923,-3785965.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487486.99999999813735485077,-3785951.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487433.99999999813735485077,-3785915.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487397.99999999813735485077,-3785887.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487391.00000000000000000000,-3785879.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487384.00000000000000000000,-3785880.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487368.00000000000000000000,-3785879.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487332.00000000000000000000,-3785873.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487324.00000000186264514923,-3785873.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487316.00000000186264514923,-3785870.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487310.00000000000000000000,-3785866.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487305.00000000000000000000,-3785857.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487296.00000000000000000000,-3785854.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487267.00000000000000000000,-3785849.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487195.00000000000000000000,-3785828.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487179.00000000000000000000,-3785822.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487132.00000000000000000000,-3785808.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487116.00000000000000000000,-3785802.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487106.00000000000000000000,-3785799.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487065.99999999813735485077,-3785807.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487053.00000000000000000000,-3785804.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487020.99999999813735485077,-3785788.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487017.00000000000000000000,-3785783.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487015.00000000000000000000,-3785777.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487016.00000000000000000000,-3785761.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487020.99999999813735485077,-3785747.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487036.00000000000000000000,-3785719.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487038.99999999813735485077,-3785699.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487037.00000000000000000000,-3785667.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14487035.00000000000000000000,-3785658.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487032.00000000000000000000,-3785651.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14487028.00000000000000000000,-3785645.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14487017.00000000000000000000,-3785633.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486996.00000000000000000000,-3785618.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486989.00000000000000000000,-3785615.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486976.99999999813735485077,-3785611.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486922.00000000186264514923,-3785613.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486818.00000000000000000000,-3785593.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486779.99999999813735485077,-3785595.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486758.00000000000000000000,-3785600.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486747.00000000000000000000,-3785604.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486729.00000000000000000000,-3785607.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486701.00000000000000000000,-3785604.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486674.00000000000000000000,-3785777.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486671.00000000186264514923,-3785788.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486665.00000000000000000000,-3785795.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486654.99999999813735485077,-3785802.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486648.00000000000000000000,-3785804.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486642.00000000000000000000,-3785804.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486629.00000000000000000000,-3785802.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486488.00000000000000000000,-3785764.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14486456.00000000186264514923,-3785758.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486411.00000000186264514923,-3785756.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486372.00000000000000000000,-3785743.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486321.00000000186264514923,-3785734.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486303.00000000000000000000,-3785734.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486289.00000000000000000000,-3785741.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486275.00000000000000000000,-3785745.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486260.99999999813735485077,-3785743.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486218.00000000000000000000,-3785729.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14486203.00000000000000000000,-3785725.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14486129.00000000000000000000,-3785728.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485908.00000000000000000000,-3785743.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485883.99999999813735485077,-3785740.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485878.00000000000000000000,-3785738.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485830.99999999813735485077,-3785734.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485810.00000000000000000000,-3785728.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485623.00000000186264514923,-3785651.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485471.00000000186264514923,-3785580.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485416.00000000000000000000,-3785558.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485404.00000000000000000000,-3785555.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485389.00000000000000000000,-3785554.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485270.00000000000000000000,-3785570.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485266.99999999813735485077,-3785573.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485264.00000000000000000000,-3785584.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485265.00000000186264514923,-3785596.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485272.00000000000000000000,-3785604.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485337.00000000186264514923,-3785647.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485345.00000000186264514923,-3785656.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485347.99999999813735485077,-3785658.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485353.00000000000000000000,-3785658.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485362.00000000000000000000,-3785654.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485379.00000000000000000000,-3785655.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485433.00000000000000000000,-3785674.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485453.99999999813735485077,-3785678.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485459.00000000000000000000,-3785676.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485484.00000000000000000000,-3785676.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485512.00000000000000000000,-3785685.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485528.00000000000000000000,-3785696.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485552.99999999813735485077,-3785732.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485561.99999999813735485077,-3785737.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485575.00000000000000000000,-3785741.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485606.99999999813735485077,-3785755.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485622.00000000000000000000,-3785759.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485633.99999999813735485077,-3785764.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485638.00000000000000000000,-3785768.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485638.00000000000000000000,-3785770.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485640.00000000000000000000,-3785775.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485640.00000000000000000000,-3785792.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485641.00000000186264514923,-3785797.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485642.99999999813735485077,-3785801.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485674.00000000000000000000,-3785824.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485699.00000000000000000000,-3785846.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485704.00000000186264514923,-3785853.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485713.00000000186264514923,-3785870.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485716.00000000000000000000,-3785879.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485721.00000000000000000000,-3785887.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485727.00000000000000000000,-3785893.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485731.00000000186264514923,-3785911.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485720.00000000000000000000,-3785951.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485717.00000000000000000000,-3785972.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485718.00000000000000000000,-3785983.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485714.99999999813735485077,-3785998.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485707.00000000000000000000,-3786014.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485702.00000000000000000000,-3786021.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485695.00000000186264514923,-3786039.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485686.00000000186264514923,-3786054.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485681.00000000000000000000,-3786060.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485673.00000000000000000000,-3786066.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485668.99999999813735485077,-3786070.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485650.00000000186264514923,-3786113.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485627.00000000000000000000,-3786145.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485601.00000000000000000000,-3786163.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485587.00000000186264514923,-3786175.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485577.00000000000000000000,-3786182.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485567.00000000000000000000,-3786188.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485555.00000000000000000000,-3786196.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485549.00000000000000000000,-3786204.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485548.00000000000000000000,-3786217.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485543.99999999813735485077,-3786236.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485542.00000000186264514923,-3786238.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485533.00000000000000000000,-3786242.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485525.00000000186264514923,-3786248.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485522.00000000000000000000,-3786253.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485511.00000000000000000000,-3786296.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485507.99999999813735485077,-3786302.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485503.00000000000000000000,-3786307.99999999953433871269
Hobsons Bay Coastal Trail and Skeleton Creek,,14485498.00000000186264514923,-3786311.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485493.00000000000000000000,-3786312.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485485.00000000000000000000,-3786312.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485471.99999999813735485077,-3786310.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485458.00000000000000000000,-3786310.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485366.00000000000000000000,-3786301.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485352.00000000000000000000,-3786301.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485325.00000000000000000000,-3786309.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485251.00000000000000000000,-3786311.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485230.00000000186264514923,-3786307.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485221.99999999813735485077,-3786307.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485217.00000000000000000000,-3786310.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485201.00000000000000000000,-3786329.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485189.00000000000000000000,-3786337.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485089.00000000000000000000,-3786361.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485057.00000000000000000000,-3786366.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485047.00000000000000000000,-3786369.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14485031.00000000000000000000,-3786377.00000000046566128731
Hobsons Bay Coastal Trail and Skeleton Creek,,14485014.00000000186264514923,-3786392.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14484964.00000000000000000000,-3786428.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14484933.00000000000000000000,-3786454.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14484915.00000000000000000000,-3786483.00000000000000000000
Hobsons Bay Coastal Trail and Skeleton Creek,,14484902.00000000000000000000,-3786497.00000000000000000000
