Name,description,LON,LAT
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500308.99999999813735485077,-3779555.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500343.00000000000000000000,-3779549.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500350.00000000000000000000,-3779548.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500374.00000000000000000000,-3779544.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500394.00000000000000000000,-3779540.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500405.00000000000000000000,-3779535.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500424.00000000186264514923,-3779520.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500438.00000000000000000000,-3779504.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500452.99999999813735485077,-3779491.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500472.00000000000000000000,-3779481.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500530.00000000000000000000,-3779464.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500624.00000000000000000000,-3779433.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500645.00000000000000000000,-3779428.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500667.00000000186264514923,-3779422.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500682.00000000000000000000,-3779417.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500696.00000000000000000000,-3779408.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500711.99999999813735485077,-3779403.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500810.00000000186264514923,-3779370.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500861.00000000000000000000,-3779349.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500897.00000000000000000000,-3779332.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500917.00000000186264514923,-3779328.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500942.00000000000000000000,-3779323.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500945.99999999813735485077,-3779322.00000000000000000000
